CustomerID,Age,AnnualIncome,SpendingScore,Region,Category,PurchaseFrequency
980,39,68141.0457424907,66.11288299434835,East,Beauty,6
981,34,40566.86530917428,56.883642057833455,North,Clothing,5
982,35,32407.63670422139,85.78885641522149,North,Beauty,7
983,33,47465.655508200696,111.56134905052696,West,Electronics,4
984,29,77247.86944765518,77.533936364662,South,Beauty,7
985,39,79062.50090752174,89.24794936122672,North,Home,1
986,31,70261.70840194586,101.70282110436887,North,Electronics,2
987,58,74501.91573695994,72.68983850036281,North,Home,2
988,40,70323.56574229916,69.5657373797631,West,Beauty,6
989,37,47170.36809554096,96.29194504978534,East,Home,8
990,45,68638.45089347882,97.111396271042,West,Electronics,6
991,42,76008.19050455364,85.97612663179241,South,Home,0
992,18,75085.82659627148,83.83395750896803,South,Beauty,10
993,27,83778.26742949286,71.74390586528062,South,Beauty,2
994,21,74166.07694402128,76.34599703136521,South,Beauty,5
995,32,67028.96415083166,110.71579277098708,North,Electronics,8
996,26,81403.00476632855,75.96414421793342,North,Beauty,5
997,66,59469.5748150188,95.11472015206654,West,Electronics,4
998,47,42362.50697544565,93.94304396749587,East,Home,3
999,23,56738.660721124725,66.59782227968459,South,Beauty,7
1000,46,45101.94710387102,87.5943115166329,West,Home,7
